input,input_size,encoder,level,bias,compressed_size
"/tmp/skanda-public-corpus-silesia/corpora/silesia/ooffice",6152192,cpp,3,0.5,3190905
"/tmp/skanda-public-corpus-silesia/corpora/silesia/ooffice",6152192,go,3,0.5,2927829
"/tmp/skanda-public-corpus-silesia/corpora/silesia/ooffice",6152192,cpp,3,0.05,2857550
"/tmp/skanda-public-corpus-silesia/corpora/silesia/ooffice",6152192,go,3,0.05,2857446
"/tmp/skanda-public-corpus-silesia/corpora/silesia/ooffice",6152192,cpp,4,1.0,3279002
"/tmp/skanda-public-corpus-silesia/corpora/silesia/ooffice",6152192,go,4,1.0,3279050
"/tmp/skanda-public-corpus-silesia/corpora/silesia/ooffice",6152192,cpp,4,0.5,3122453
"/tmp/skanda-public-corpus-silesia/corpora/silesia/ooffice",6152192,go,4,0.5,2878513
"/tmp/skanda-public-corpus-silesia/corpora/silesia/ooffice",6152192,cpp,4,0.05,2802445
"/tmp/skanda-public-corpus-silesia/corpora/silesia/ooffice",6152192,go,4,0.05,2802395
"/tmp/skanda-public-corpus-silesia/corpora/silesia/ooffice",6152192,cpp,5,1.0,3087698
"/tmp/skanda-public-corpus-silesia/corpora/silesia/ooffice",6152192,go,5,1.0,3087678
"/tmp/skanda-public-corpus-silesia/corpora/silesia/ooffice",6152192,cpp,5,0.5,2918704
"/tmp/skanda-public-corpus-silesia/corpora/silesia/ooffice",6152192,go,5,0.5,2923350
"/tmp/skanda-public-corpus-silesia/corpora/silesia/ooffice",6152192,cpp,5,0.05,2629042
"/tmp/skanda-public-corpus-silesia/corpora/silesia/ooffice",6152192,go,5,0.05,2629327
"/tmp/skanda-public-corpus-silesia/corpora/silesia/ooffice",6152192,cpp,6,1.0,3064856
"/tmp/skanda-public-corpus-silesia/corpora/silesia/ooffice",6152192,go,6,1.0,3064828
"/tmp/skanda-public-corpus-silesia/corpora/silesia/ooffice",6152192,cpp,6,0.5,2882139
"/tmp/skanda-public-corpus-silesia/corpora/silesia/ooffice",6152192,go,6,0.5,2886753
"/tmp/skanda-public-corpus-silesia/corpora/silesia/ooffice",6152192,cpp,6,0.05,2601011
"/tmp/skanda-public-corpus-silesia/corpora/silesia/ooffice",6152192,go,6,0.05,2600849
"/tmp/skanda-public-corpus-silesia/corpora/silesia/ooffice",6152192,cpp,7,1.0,3010688
"/tmp/skanda-public-corpus-silesia/corpora/silesia/ooffice",6152192,go,7,1.0,3010713
"/tmp/skanda-public-corpus-silesia/corpora/silesia/ooffice",6152192,cpp,7,0.5,2829419
"/tmp/skanda-public-corpus-silesia/corpora/silesia/ooffice",6152192,go,7,0.5,2830348
"/tmp/skanda-public-corpus-silesia/corpora/silesia/ooffice",6152192,cpp,7,0.05,2536010
"/tmp/skanda-public-corpus-silesia/corpora/silesia/ooffice",6152192,go,7,0.05,2534609
"/tmp/skanda-public-corpus-silesia/corpora/silesia/ooffice",6152192,cpp,8,1.0,2983553
"/tmp/skanda-public-corpus-silesia/corpora/silesia/ooffice",6152192,go,8,1.0,2983606
"/tmp/skanda-public-corpus-silesia/corpora/silesia/ooffice",6152192,cpp,8,0.5,2803525
"/tmp/skanda-public-corpus-silesia/corpora/silesia/ooffice",6152192,go,8,0.5,2804544
"/tmp/skanda-public-corpus-silesia/corpora/silesia/ooffice",6152192,cpp,8,0.05,2513799
"/tmp/skanda-public-corpus-silesia/corpora/silesia/ooffice",6152192,go,8,0.05,2513107
"/tmp/skanda-public-corpus-silesia/corpora/silesia/ooffice",6152192,cpp,9,1.0,2961072
"/tmp/skanda-public-corpus-silesia/corpora/silesia/ooffice",6152192,go,9,1.0,2961174
"/tmp/skanda-public-corpus-silesia/corpora/silesia/ooffice",6152192,cpp,9,0.5,2779482
"/tmp/skanda-public-corpus-silesia/corpora/silesia/ooffice",6152192,go,9,0.5,2780187
"/tmp/skanda-public-corpus-silesia/corpora/silesia/ooffice",6152192,cpp,9,0.05,2444666
"/tmp/skanda-public-corpus-silesia/corpora/silesia/ooffice",6152192,go,9,0.05,2443867
"/tmp/skanda-public-corpus-silesia/corpora/silesia/ooffice",6152192,cpp,10,1.0,2949395
"/tmp/skanda-public-corpus-silesia/corpora/silesia/ooffice",6152192,go,10,1.0,2949467
"/tmp/skanda-public-corpus-silesia/corpora/silesia/ooffice",6152192,cpp,10,0.5,2768106
"/tmp/skanda-public-corpus-silesia/corpora/silesia/ooffice",6152192,go,10,0.5,2768837
"/tmp/skanda-public-corpus-silesia/corpora/silesia/ooffice",6152192,cpp,10,0.05,2427537
"/tmp/skanda-public-corpus-silesia/corpora/silesia/ooffice",6152192,go,10,0.05,2426547
"/tmp/skanda-public-corpus-silesia/corpora/silesia/osdb",10085684,cpp,0,1.0,4549236
"/tmp/skanda-public-corpus-silesia/corpora/silesia/osdb",10085684,go,0,1.0,4570831
"/tmp/skanda-public-corpus-silesia/corpora/silesia/osdb",10085684,cpp,0,0.5,4011921
"/tmp/skanda-public-corpus-silesia/corpora/silesia/osdb",10085684,go,0,0.5,3675434
"/tmp/skanda-public-corpus-silesia/corpora/silesia/osdb",10085684,cpp,0,0.05,3604232
"/tmp/skanda-public-corpus-silesia/corpora/silesia/osdb",10085684,go,0,0.05,3625588
"/tmp/skanda-public-corpus-silesia/corpora/silesia/osdb",10085684,cpp,1,1.0,4500966
"/tmp/skanda-public-corpus-silesia/corpora/silesia/osdb",10085684,go,1,1.0,4501002
"/tmp/skanda-public-corpus-silesia/corpora/silesia/osdb",10085684,cpp,1,0.5,3967791
"/tmp/skanda-public-corpus-silesia/corpora/silesia/osdb",10085684,go,1,0.5,3669429
"/tmp/skanda-public-corpus-silesia/corpora/silesia/osdb",10085684,cpp,1,0.05,3602928
"/tmp/skanda-public-corpus-silesia/corpora/silesia/osdb",10085684,go,1,0.05,3602968
"/tmp/skanda-public-corpus-silesia/corpora/silesia/osdb",10085684,cpp,2,1.0,4265286
"/tmp/skanda-public-corpus-silesia/corpora/silesia/osdb",10085684,go,2,1.0,4265824
"/tmp/skanda-public-corpus-silesia/corpora/silesia/osdb",10085684,cpp,2,0.5,3723025
"/tmp/skanda-public-corpus-silesia/corpora/silesia/osdb",10085684,go,2,0.5,3488250
"/tmp/skanda-public-corpus-silesia/corpora/silesia/osdb",10085684,cpp,2,0.05,3423111
"/tmp/skanda-public-corpus-silesia/corpora/silesia/osdb",10085684,go,2,0.05,3423111
"/tmp/skanda-public-corpus-silesia/corpora/silesia/osdb",10085684,cpp,3,1.0,4217175
"/tmp/skanda-public-corpus-silesia/corpora/silesia/osdb",10085684,go,3,1.0,4217766
"/tmp/skanda-public-corpus-silesia/corpora/silesia/osdb",10085684,cpp,3,0.5,3675240
"/tmp/skanda-public-corpus-silesia/corpora/silesia/osdb",10085684,go,3,0.5,3442729
"/tmp/skanda-public-corpus-silesia/corpora/silesia/osdb",10085684,cpp,3,0.05,3376181
"/tmp/skanda-public-corpus-silesia/corpora/silesia/osdb",10085684,go,3,0.05,3376174
"/tmp/skanda-public-corpus-silesia/corpora/silesia/osdb",10085684,cpp,4,1.0,4160902
"/tmp/skanda-public-corpus-silesia/corpora/silesia/osdb",10085684,go,4,1.0,4161359
"/tmp/skanda-public-corpus-silesia/corpora/silesia/osdb",10085684,cpp,4,0.5,3561803
"/tmp/skanda-public-corpus-silesia/corpora/silesia/osdb",10085684,go,4,0.5,3346905
"/tmp/skanda-public-corpus-silesia/corpora/silesia/osdb",10085684,cpp,4,0.05,3285737
"/tmp/skanda-public-corpus-silesia/corpora/silesia/osdb",10085684,go,4,0.05,3285735
"/tmp/skanda-public-corpus-silesia/corpora/silesia/osdb",10085684,cpp,5,1.0,3890806
"/tmp/skanda-public-corpus-silesia/corpora/silesia/osdb",10085684,go,5,1.0,3890724
"/tmp/skanda-public-corpus-silesia/corpora/silesia/osdb",10085684,cpp,5,0.5,3408461
"/tmp/skanda-public-corpus-silesia/corpora/silesia/osdb",10085684,go,5,0.5,3408465
"/tmp/skanda-public-corpus-silesia/corpora/silesia/osdb",10085684,cpp,5,0.05,3154720
"/tmp/skanda-public-corpus-silesia/corpora/silesia/osdb",10085684,go,5,0.05,3154710
"/tmp/skanda-public-corpus-silesia/corpora/silesia/osdb",10085684,cpp,6,1.0,3857459
"/tmp/skanda-public-corpus-silesia/corpora/silesia/osdb",10085684,go,6,1.0,3857430
"/tmp/skanda-public-corpus-silesia/corpora/silesia/osdb",10085684,cpp,6,0.5,3364949
"/tmp/skanda-public-corpus-silesia/corpora/silesia/osdb",10085684,go,6,0.5,3364967
"/tmp/skanda-public-corpus-silesia/corpora/silesia/osdb",10085684,cpp,6,0.05,3123097
"/tmp/skanda-public-corpus-silesia/corpora/silesia/osdb",10085684,go,6,0.05,3123185
"/tmp/skanda-public-corpus-silesia/corpora/silesia/osdb",10085684,cpp,7,1.0,3766498
"/tmp/skanda-public-corpus-silesia/corpora/silesia/osdb",10085684,go,7,1.0,3766813
"/tmp/skanda-public-corpus-silesia/corpora/silesia/osdb",10085684,cpp,7,0.5,3273026
"/tmp/skanda-public-corpus-silesia/corpora/silesia/osdb",10085684,go,7,0.5,3273393
"/tmp/skanda-public-corpus-silesia/corpora/silesia/osdb",10085684,cpp,7,0.05,3000425
"/tmp/skanda-public-corpus-silesia/corpora/silesia/osdb",10085684,go,7,0.05,3000844
"/tmp/skanda-public-corpus-silesia/corpora/silesia/osdb",10085684,cpp,8,1.0,3737958
"/tmp/skanda-public-corpus-silesia/corpora/silesia/osdb",10085684,go,8,1.0,3738323
"/tmp/skanda-public-corpus-silesia/corpora/silesia/osdb",10085684,cpp,8,0.5,3234309
"/tmp/skanda-public-corpus-silesia/corpora/silesia/osdb",10085684,go,8,0.5,3234625
"/tmp/skanda-public-corpus-silesia/corpora/silesia/osdb",10085684,cpp,8,0.05,2970067
"/tmp/skanda-public-corpus-silesia/corpora/silesia/osdb",10085684,go,8,0.05,2970294
"/tmp/skanda-public-corpus-silesia/corpora/silesia/osdb",10085684,cpp,9,1.0,3714347
"/tmp/skanda-public-corpus-silesia/corpora/silesia/osdb",10085684,go,9,1.0,3714688
"/tmp/skanda-public-corpus-silesia/corpora/silesia/osdb",10085684,cpp,9,0.5,3223719
"/tmp/skanda-public-corpus-silesia/corpora/silesia/osdb",10085684,go,9,0.5,3224038
"/tmp/skanda-public-corpus-silesia/corpora/silesia/osdb",10085684,cpp,9,0.05,2960510
"/tmp/skanda-public-corpus-silesia/corpora/silesia/osdb",10085684,go,9,0.05,2961126
"/tmp/skanda-public-corpus-silesia/corpora/silesia/osdb",10085684,cpp,10,1.0,3704879
"/tmp/skanda-public-corpus-silesia/corpora/silesia/osdb",10085684,go,10,1.0,3705217
"/tmp/skanda-public-corpus-silesia/corpora/silesia/osdb",10085684,cpp,10,0.5,3210009
"/tmp/skanda-public-corpus-silesia/corpora/silesia/osdb",10085684,go,10,0.5,3210321
"/tmp/skanda-public-corpus-silesia/corpora/silesia/osdb",10085684,cpp,10,0.05,2945758
"/tmp/skanda-public-corpus-silesia/corpora/silesia/osdb",10085684,go,10,0.05,2946059
"/tmp/skanda-public-corpus-silesia/corpora/silesia/reymont",6627202,cpp,0,1.0,2887140
"/tmp/skanda-public-corpus-silesia/corpora/silesia/reymont",6627202,go,0,1.0,2890352
"/tmp/skanda-public-corpus-silesia/corpora/silesia/reymont",6627202,cpp,0,0.5,2287356
"/tmp/skanda-public-corpus-silesia/corpora/silesia/reymont",6627202,go,0,0.5,2221907
"/tmp/skanda-public-corpus-silesia/corpora/silesia/reymont",6627202,cpp,0,0.05,2156261
"/tmp/skanda-public-corpus-silesia/corpora/silesia/reymont",6627202,go,0,0.05,2158178
"/tmp/skanda-public-corpus-silesia/corpora/silesia/reymont",6627202,cpp,1,1.0,2904345
"/tmp/skanda-public-corpus-silesia/corpora/silesia/reymont",6627202,go,1,1.0,2904799
"/tmp/skanda-public-corpus-silesia/corpora/silesia/reymont",6627202,cpp,1,0.5,2340824
"/tmp/skanda-public-corpus-silesia/corpora/silesia/reymont",6627202,go,1,0.5,2236666
"/tmp/skanda-public-corpus-silesia/corpora/silesia/reymont",6627202,cpp,1,0.05,2153274
"/tmp/skanda-public-corpus-silesia/corpora/silesia/reymont",6627202,go,1,0.05,2153769
"/tmp/skanda-public-corpus-silesia/corpora/silesia/reymont",6627202,cpp,2,1.0,2566473
"/tmp/skanda-public-corpus-silesia/corpora/silesia/reymont",6627202,go,2,1.0,2566018
"/tmp/skanda-public-corpus-silesia/corpora/silesia/reymont",6627202,cpp,2,0.5,1973864
"/tmp/skanda-public-corpus-silesia/corpora/silesia/reymont",6627202,go,2,0.5,1913026
"/tmp/skanda-public-corpus-silesia/corpora/silesia/reymont",6627202,cpp,2,0.05,1855517
"/tmp/skanda-public-corpus-silesia/corpora/silesia/reymont",6627202,go,2,0.05,1854838
"/tmp/skanda-public-corpus-silesia/corpora/silesia/reymont",6627202,cpp,3,1.0,2449606
"/tmp/skanda-public-corpus-silesia/corpora/silesia/reymont",6627202,go,3,1.0,2449413
"/tmp/skanda-public-corpus-silesia/corpora/silesia/reymont",6627202,cpp,3,0.5,1865094
"/tmp/skanda-public-corpus-silesia/corpora/silesia/reymont",6627202,go,3,0.5,1804975
"/tmp/skanda-public-corpus-silesia/corpora/silesia/reymont",6627202,cpp,3,0.05,1747684
"/tmp/skanda-public-corpus-silesia/corpora/silesia/reymont",6627202,go,3,0.05,1747606
"/tmp/skanda-public-corpus-silesia/corpora/silesia/reymont",6627202,cpp,4,1.0,2370581
"/tmp/skanda-public-corpus-silesia/corpora/silesia/reymont",6627202,go,4,1.0,2370451
"/tmp/skanda-public-corpus-silesia/corpora/silesia/reymont",6627202,cpp,4,0.5,1771730
"/tmp/skanda-public-corpus-silesia/corpora/silesia/reymont",6627202,go,4,0.5,1718457
"/tmp/skanda-public-corpus-silesia/corpora/silesia/reymont",6627202,cpp,4,0.05,1659566
"/tmp/skanda-public-corpus-silesia/corpora/silesia/reymont",6627202,go,4,0.05,1659514
"/tmp/skanda-public-corpus-silesia/corpora/silesia/reymont",6627202,cpp,5,1.0,2129273
"/tmp/skanda-public-corpus-silesia/corpora/silesia/reymont",6627202,go,5,1.0,2128849
"/tmp/skanda-public-corpus-silesia/corpora/silesia/reymont",6627202,cpp,5,0.5,1626249
"/tmp/skanda-public-corpus-silesia/corpora/silesia/reymont",6627202,go,5,0.5,1626329
"/tmp/skanda-public-corpus-silesia/corpora/silesia/reymont",6627202,cpp,5,0.05,1556560
"/tmp/skanda-public-corpus-silesia/corpora/silesia/reymont",6627202,go,5,0.05,1555847
"/tmp/skanda-public-corpus-silesia/corpora/silesia/reymont",6627202,cpp,6,1.0,2069245
"/tmp/skanda-public-corpus-silesia/corpora/silesia/reymont",6627202,go,6,1.0,2068963
"/tmp/skanda-public-corpus-silesia/corpora/silesia/reymont",6627202,cpp,6,0.5,1567818
"/tmp/skanda-public-corpus-silesia/corpora/silesia/reymont",6627202,go,6,0.5,1567903
"/tmp/skanda-public-corpus-silesia/corpora/silesia/reymont",6627202,cpp,6,0.05,1498008
"/tmp/skanda-public-corpus-silesia/corpora/silesia/reymont",6627202,go,6,0.05,1497503
"/tmp/skanda-public-corpus-silesia/corpora/silesia/reymont",6627202,cpp,7,1.0,1997794
"/tmp/skanda-public-corpus-silesia/corpora/silesia/reymont",6627202,go,7,1.0,1997958
"/tmp/skanda-public-corpus-silesia/corpora/silesia/reymont",6627202,cpp,7,0.5,1494792
"/tmp/skanda-public-corpus-silesia/corpora/silesia/reymont",6627202,go,7,0.5,1495069
"/tmp/skanda-public-corpus-silesia/corpora/silesia/reymont",6627202,cpp,7,0.05,1423976
"/tmp/skanda-public-corpus-silesia/corpora/silesia/reymont",6627202,go,7,0.05,1424035
"/tmp/skanda-public-corpus-silesia/corpora/silesia/reymont",6627202,cpp,8,1.0,1939747
"/tmp/skanda-public-corpus-silesia/corpora/silesia/reymont",6627202,go,8,1.0,1940042
"/tmp/skanda-public-corpus-silesia/corpora/silesia/reymont",6627202,cpp,8,0.5,1436389
"/tmp/skanda-public-corpus-silesia/corpora/silesia/reymont",6627202,go,8,0.5,1436752
"/tmp/skanda-public-corpus-silesia/corpora/silesia/reymont",6627202,cpp,8,0.05,1363067
"/tmp/skanda-public-corpus-silesia/corpora/silesia/reymont",6627202,go,8,0.05,1363508
"/tmp/skanda-public-corpus-silesia/corpora/silesia/reymont",6627202,cpp,9,1.0,1930567
"/tmp/skanda-public-corpus-silesia/corpora/silesia/reymont",6627202,go,9,1.0,1930779
"/tmp/skanda-public-corpus-silesia/corpora/silesia/reymont",6627202,cpp,9,0.5,1429288
"/tmp/skanda-public-corpus-silesia/corpora/silesia/reymont",6627202,go,9,0.5,1429426
"/tmp/skanda-public-corpus-silesia/corpora/silesia/reymont",6627202,cpp,9,0.05,1356621
"/tmp/skanda-public-corpus-silesia/corpora/silesia/reymont",6627202,go,9,0.05,1356545
"/tmp/skanda-public-corpus-silesia/corpora/silesia/reymont",6627202,cpp,10,1.0,1925848
"/tmp/skanda-public-corpus-silesia/corpora/silesia/reymont",6627202,go,10,1.0,1926093
"/tmp/skanda-public-corpus-silesia/corpora/silesia/reymont",6627202,cpp,10,0.5,1424730
"/tmp/skanda-public-corpus-silesia/corpora/silesia/reymont",6627202,go,10,0.5,1424558
"/tmp/skanda-public-corpus-silesia/corpora/silesia/reymont",6627202,cpp,10,0.05,1349863
"/tmp/skanda-public-corpus-silesia/corpora/silesia/reymont",6627202,go,10,0.05,1350317
"/tmp/skanda-public-corpus-silesia/corpora/silesia/samba",21606400,cpp,0,1.0,6964328
"/tmp/skanda-public-corpus-silesia/corpora/silesia/samba",21606400,go,0,1.0,6972200
"/tmp/skanda-public-corpus-silesia/corpora/silesia/samba",21606400,cpp,0,0.5,5715827
"/tmp/skanda-public-corpus-silesia/corpora/silesia/samba",21606400,go,0,0.5,5541979
"/tmp/skanda-public-corpus-silesia/corpora/silesia/samba",21606400,cpp,0,0.05,5420074
"/tmp/skanda-public-corpus-silesia/corpora/silesia/samba",21606400,go,0,0.05,5425678
"/tmp/skanda-public-corpus-silesia/corpora/silesia/samba",21606400,cpp,1,1.0,6706113
"/tmp/skanda-public-corpus-silesia/corpora/silesia/samba",21606400,go,1,1.0,6710227
"/tmp/skanda-public-corpus-silesia/corpora/silesia/samba",21606400,cpp,1,0.5,5724750
"/tmp/skanda-public-corpus-silesia/corpora/silesia/samba",21606400,go,1,0.5,5424946
"/tmp/skanda-public-corpus-silesia/corpora/silesia/samba",21606400,cpp,1,0.05,5206117
"/tmp/skanda-public-corpus-silesia/corpora/silesia/samba",21606400,go,1,0.05,5204277
"/tmp/skanda-public-corpus-silesia/corpora/silesia/samba",21606400,cpp,2,1.0,6129867
"/tmp/skanda-public-corpus-silesia/corpora/silesia/samba",21606400,go,2,1.0,6129029
"/tmp/skanda-public-corpus-silesia/corpora/silesia/samba",21606400,cpp,2,0.5,5140305
"/tmp/skanda-public-corpus-silesia/corpora/silesia/samba",21606400,go,2,0.5,4882516
"/tmp/skanda-public-corpus-silesia/corpora/silesia/samba",21606400,cpp,2,0.05,4672937
"/tmp/skanda-public-corpus-silesia/corpora/silesia/samba",21606400,go,2,0.05,4669163
"/tmp/skanda-public-corpus-silesia/corpora/silesia/samba",21606400,cpp,3,1.0,5968948
"/tmp/skanda-public-corpus-silesia/corpora/silesia/samba",21606400,go,3,1.0,5968663
"/tmp/skanda-public-corpus-silesia/corpora/silesia/samba",21606400,cpp,3,0.5,4986701
"/tmp/skanda-public-corpus-silesia/corpora/silesia/samba",21606400,go,3,0.5,4734394
"/tmp/skanda-public-corpus-silesia/corpora/silesia/samba",21606400,cpp,3,0.05,4521571
"/tmp/skanda-public-corpus-silesia/corpora/silesia/samba",21606400,go,3,0.05,4518699
"/tmp/skanda-public-corpus-silesia/corpora/silesia/samba",21606400,cpp,4,1.0,5905353
"/tmp/skanda-public-corpus-silesia/corpora/silesia/samba",21606400,go,4,1.0,5905186
"/tmp/skanda-public-corpus-silesia/corpora/silesia/samba",21606400,cpp,4,0.5,4875072
"/tmp/skanda-public-corpus-silesia/corpora/silesia/samba",21606400,go,4,0.5,4637460
"/tmp/skanda-public-corpus-silesia/corpora/silesia/samba",21606400,cpp,4,0.05,4395946
"/tmp/skanda-public-corpus-silesia/corpora/silesia/samba",21606400,go,4,0.05,4392469
"/tmp/skanda-public-corpus-silesia/corpora/silesia/samba",21606400,cpp,5,1.0,5542673
"/tmp/skanda-public-corpus-silesia/corpora/silesia/samba",21606400,go,5,1.0,5541915
"/tmp/skanda-public-corpus-silesia/corpora/silesia/samba",21606400,cpp,5,0.5,4528045
"/tmp/skanda-public-corpus-silesia/corpora/silesia/samba",21606400,go,5,0.5,4530044
"/tmp/skanda-public-corpus-silesia/corpora/silesia/samba",21606400,cpp,5,0.05,4225691
"/tmp/skanda-public-corpus-silesia/corpora/silesia/samba",21606400,go,5,0.05,4221505
"/tmp/skanda-public-corpus-silesia/corpora/silesia/samba",21606400,cpp,6,1.0,5445020
"/tmp/skanda-public-corpus-silesia/corpora/silesia/samba",21606400,go,6,1.0,5445036
"/tmp/skanda-public-corpus-silesia/corpora/silesia/samba",21606400,cpp,6,0.5,4362701
"/tmp/skanda-public-corpus-silesia/corpora/silesia/samba",21606400,go,6,0.5,4362883
"/tmp/skanda-public-corpus-silesia/corpora/silesia/samba",21606400,cpp,6,0.05,4115437
"/tmp/skanda-public-corpus-silesia/corpora/silesia/samba",21606400,go,6,0.05,4113143
"/tmp/skanda-public-corpus-silesia/corpora/silesia/samba",21606400,cpp,7,1.0,5344845
"/tmp/skanda-public-corpus-silesia/corpora/silesia/samba",21606400,go,7,1.0,5346453
"/tmp/skanda-public-corpus-silesia/corpora/silesia/samba",21606400,cpp,7,0.5,4203574
"/tmp/skanda-public-corpus-silesia/corpora/silesia/samba",21606400,go,7,0.5,4203652
"/tmp/skanda-public-corpus-silesia/corpora/silesia/samba",21606400,cpp,7,0.05,3936268
"/tmp/skanda-public-corpus-silesia/corpora/silesia/samba",21606400,go,7,0.05,3939235
"/tmp/skanda-public-corpus-silesia/corpora/silesia/samba",21606400,cpp,8,1.0,5291119
"/tmp/skanda-public-corpus-silesia/corpora/silesia/samba",21606400,go,8,1.0,5293209
"/tmp/skanda-public-corpus-silesia/corpora/silesia/samba",21606400,cpp,8,0.5,4154066
"/tmp/skanda-public-corpus-silesia/corpora/silesia/samba",21606400,go,8,0.5,4152808
"/tmp/skanda-public-corpus-silesia/corpora/silesia/samba",21606400,cpp,8,0.05,3876023
"/tmp/skanda-public-corpus-silesia/corpora/silesia/samba",21606400,go,8,0.05,3878272
"/tmp/skanda-public-corpus-silesia/corpora/silesia/samba",21606400,cpp,9,1.0,5258972
"/tmp/skanda-public-corpus-silesia/corpora/silesia/samba",21606400,go,9,1.0,5261356
"/tmp/skanda-public-corpus-silesia/corpora/silesia/samba",21606400,cpp,9,0.5,4108059
"/tmp/skanda-public-corpus-silesia/corpora/silesia/samba",21606400,go,9,0.5,4109189
"/tmp/skanda-public-corpus-silesia/corpora/silesia/samba",21606400,cpp,9,0.05,3835967
"/tmp/skanda-public-corpus-silesia/corpora/silesia/samba",21606400,go,9,0.05,3837530
"/tmp/skanda-public-corpus-silesia/corpora/silesia/samba",21606400,cpp,10,1.0,5240758
"/tmp/skanda-public-corpus-silesia/corpora/silesia/samba",21606400,go,10,1.0,5244237
"/tmp/skanda-public-corpus-silesia/corpora/silesia/samba",21606400,cpp,10,0.5,4090710
"/tmp/skanda-public-corpus-silesia/corpora/silesia/samba",21606400,go,10,0.5,4092117
"/tmp/skanda-public-corpus-silesia/corpora/silesia/samba",21606400,cpp,10,0.05,3814904
"/tmp/skanda-public-corpus-silesia/corpora/silesia/samba",21606400,go,10,0.05,3817368
"/tmp/skanda-public-corpus-silesia/corpora/silesia/sao",7251944,cpp,0,1.0,6756702
"/tmp/skanda-public-corpus-silesia/corpora/silesia/sao",7251944,go,0,1.0,6762401
"/tmp/skanda-public-corpus-silesia/corpora/silesia/sao",7251944,cpp,0,0.5,6601261
"/tmp/skanda-public-corpus-silesia/corpora/silesia/sao",7251944,go,0,0.5,6282871
"/tmp/skanda-public-corpus-silesia/corpora/silesia/sao",7251944,cpp,0,0.05,5863797
"/tmp/skanda-public-corpus-silesia/corpora/silesia/sao",7251944,go,0,0.05,5866919
"/tmp/skanda-public-corpus-silesia/corpora/silesia/sao",7251944,cpp,1,1.0,6165605
"/tmp/skanda-public-corpus-silesia/corpora/silesia/sao",7251944,go,1,1.0,6165839
"/tmp/skanda-public-corpus-silesia/corpora/silesia/sao",7251944,cpp,1,0.5,5776168
"/tmp/skanda-public-corpus-silesia/corpora/silesia/sao",7251944,go,1,0.5,5568686
"/tmp/skanda-public-corpus-silesia/corpora/silesia/sao",7251944,cpp,1,0.05,5305121
"/tmp/skanda-public-corpus-silesia/corpora/silesia/sao",7251944,go,1,0.05,5300622
"/tmp/skanda-public-corpus-silesia/corpora/silesia/sao",7251944,cpp,2,1.0,5938867
"/tmp/skanda-public-corpus-silesia/corpora/silesia/sao",7251944,go,2,1.0,5938808
"/tmp/skanda-public-corpus-silesia/corpora/silesia/sao",7251944,cpp,2,0.5,5468660
"/tmp/skanda-public-corpus-silesia/corpora/silesia/sao",7251944,go,2,0.5,5295148
"/tmp/skanda-public-corpus-silesia/corpora/silesia/sao",7251944,cpp,2,0.05,5073479
"/tmp/skanda-public-corpus-silesia/corpora/silesia/sao",7251944,go,2,0.05,5068011
"/tmp/skanda-public-corpus-silesia/corpora/silesia/sao",7251944,cpp,3,1.0,5886609
"/tmp/skanda-public-corpus-silesia/corpora/silesia/sao",7251944,go,3,1.0,5886587
"/tmp/skanda-public-corpus-silesia/corpora/silesia/sao",7251944,cpp,3,0.5,5405506
"/tmp/skanda-public-corpus-silesia/corpora/silesia/sao",7251944,go,3,0.5,5230181
"/tmp/skanda-public-corpus-silesia/corpora/silesia/sao",7251944,cpp,3,0.05,5005520
"/tmp/skanda-public-corpus-silesia/corpora/silesia/sao",7251944,go,3,0.05,5000817
"/tmp/skanda-public-corpus-silesia/corpora/silesia/sao",7251944,cpp,4,1.0,5874674
"/tmp/skanda-public-corpus-silesia/corpora/silesia/sao",7251944,go,4,1.0,5874689
"/tmp/skanda-public-corpus-silesia/corpora/silesia/sao",7251944,cpp,4,0.5,5358126
"/tmp/skanda-public-corpus-silesia/corpora/silesia/sao",7251944,go,4,0.5,5184982
"/tmp/skanda-public-corpus-silesia/corpora/silesia/sao",7251944,cpp,4,0.05,4958207
"/tmp/skanda-public-corpus-silesia/corpora/silesia/sao",7251944,go,4,0.05,4954845
"/tmp/skanda-public-corpus-silesia/corpora/silesia/sao",7251944,cpp,5,1.0,5552449
"/tmp/skanda-public-corpus-silesia/corpora/silesia/sao",7251944,go,5,1.0,5552496
"/tmp/skanda-public-corpus-silesia/corpora/silesia/sao",7251944,cpp,5,0.5,5156508
"/tmp/skanda-public-corpus-silesia/corpora/silesia/sao",7251944,go,5,0.5,5156554
"/tmp/skanda-public-corpus-silesia/corpora/silesia/sao",7251944,cpp,5,0.05,4733394
"/tmp/skanda-public-corpus-silesia/corpora/silesia/sao",7251944,go,5,0.05,4732870
"/tmp/skanda-public-corpus-silesia/corpora/silesia/sao",7251944,cpp,6,1.0,5526525
"/tmp/skanda-public-corpus-silesia/corpora/silesia/sao",7251944,go,6,1.0,5526524
"/tmp/skanda-public-corpus-silesia/corpora/silesia/sao",7251944,cpp,6,0.5,5123999
"/tmp/skanda-public-corpus-silesia/corpora/silesia/sao",7251944,go,6,0.5,5124015
"/tmp/skanda-public-corpus-silesia/corpora/silesia/sao",7251944,cpp,6,0.05,4699256
"/tmp/skanda-public-corpus-silesia/corpora/silesia/sao",7251944,go,6,0.05,4698988
