input,input_size,encoder,level,bias,compressed_size
"/tmp/skanda-public-corpus-canterbury/corpora/canterbury/asyoulik.txt",125179,go,7,1.0,58622
"/tmp/skanda-public-corpus-canterbury/corpora/canterbury/asyoulik.txt",125179,cpp,7,0.5,46923
"/tmp/skanda-public-corpus-canterbury/corpora/canterbury/asyoulik.txt",125179,go,7,0.5,46927
"/tmp/skanda-public-corpus-canterbury/corpora/canterbury/asyoulik.txt",125179,cpp,7,0.05,45785
"/tmp/skanda-public-corpus-canterbury/corpora/canterbury/asyoulik.txt",125179,go,7,0.05,45718
"/tmp/skanda-public-corpus-canterbury/corpora/canterbury/asyoulik.txt",125179,cpp,8,1.0,58480
"/tmp/skanda-public-corpus-canterbury/corpora/canterbury/asyoulik.txt",125179,go,8,1.0,58483
"/tmp/skanda-public-corpus-canterbury/corpora/canterbury/asyoulik.txt",125179,cpp,8,0.5,46905
"/tmp/skanda-public-corpus-canterbury/corpora/canterbury/asyoulik.txt",125179,go,8,0.5,46912
"/tmp/skanda-public-corpus-canterbury/corpora/canterbury/asyoulik.txt",125179,cpp,8,0.05,45758
"/tmp/skanda-public-corpus-canterbury/corpora/canterbury/asyoulik.txt",125179,go,8,0.05,45700
"/tmp/skanda-public-corpus-canterbury/corpora/canterbury/asyoulik.txt",125179,cpp,9,1.0,58376
"/tmp/skanda-public-corpus-canterbury/corpora/canterbury/asyoulik.txt",125179,go,9,1.0,58376
"/tmp/skanda-public-corpus-canterbury/corpora/canterbury/asyoulik.txt",125179,cpp,9,0.5,46846
"/tmp/skanda-public-corpus-canterbury/corpora/canterbury/asyoulik.txt",125179,go,9,0.5,46843
"/tmp/skanda-public-corpus-canterbury/corpora/canterbury/asyoulik.txt",125179,cpp,9,0.05,45652
"/tmp/skanda-public-corpus-canterbury/corpora/canterbury/asyoulik.txt",125179,go,9,0.05,45612
"/tmp/skanda-public-corpus-canterbury/corpora/canterbury/asyoulik.txt",125179,cpp,10,1.0,58338
"/tmp/skanda-public-corpus-canterbury/corpora/canterbury/asyoulik.txt",125179,go,10,1.0,58338
"/tmp/skanda-public-corpus-canterbury/corpora/canterbury/asyoulik.txt",125179,cpp,10,0.5,46765
"/tmp/skanda-public-corpus-canterbury/corpora/canterbury/asyoulik.txt",125179,go,10,0.5,46767
"/tmp/skanda-public-corpus-canterbury/corpora/canterbury/asyoulik.txt",125179,cpp,10,0.05,45547
"/tmp/skanda-public-corpus-canterbury/corpora/canterbury/asyoulik.txt",125179,go,10,0.05,45525
"/tmp/skanda-public-corpus-canterbury/corpora/canterbury/cp.html",24603,cpp,0,1.0,12924
"/tmp/skanda-public-corpus-canterbury/corpora/canterbury/cp.html",24603,go,0,1.0,12935
"/tmp/skanda-public-corpus-canterbury/corpora/canterbury/cp.html",24603,cpp,0,0.5,9319
"/tmp/skanda-public-corpus-canterbury/corpora/canterbury/cp.html",24603,go,0,0.5,9208
"/tmp/skanda-public-corpus-canterbury/corpora/canterbury/cp.html",24603,cpp,0,0.05,9020
"/tmp/skanda-public-corpus-canterbury/corpora/canterbury/cp.html",24603,go,0,0.05,9020
"/tmp/skanda-public-corpus-canterbury/corpora/canterbury/cp.html",24603,cpp,1,1.0,12239
"/tmp/skanda-public-corpus-canterbury/corpora/canterbury/cp.html",24603,go,1,1.0,12248
"/tmp/skanda-public-corpus-canterbury/corpora/canterbury/cp.html",24603,cpp,1,0.5,9142
"/tmp/skanda-public-corpus-canterbury/corpora/canterbury/cp.html",24603,go,1,0.5,8975
"/tmp/skanda-public-corpus-canterbury/corpora/canterbury/cp.html",24603,cpp,1,0.05,8747
"/tmp/skanda-public-corpus-canterbury/corpora/canterbury/cp.html",24603,go,1,0.05,8759
"/tmp/skanda-public-corpus-canterbury/corpora/canterbury/cp.html",24603,cpp,2,1.0,11483
"/tmp/skanda-public-corpus-canterbury/corpora/canterbury/cp.html",24603,go,2,1.0,11483
"/tmp/skanda-public-corpus-canterbury/corpora/canterbury/cp.html",24603,cpp,2,0.5,9321
"/tmp/skanda-public-corpus-canterbury/corpora/canterbury/cp.html",24603,go,2,0.5,8683
"/tmp/skanda-public-corpus-canterbury/corpora/canterbury/cp.html",24603,cpp,2,0.05,8457
"/tmp/skanda-public-corpus-canterbury/corpora/canterbury/cp.html",24603,go,2,0.05,8457
"/tmp/skanda-public-corpus-canterbury/corpora/canterbury/cp.html",24603,cpp,3,1.0,11073
"/tmp/skanda-public-corpus-canterbury/corpora/canterbury/cp.html",24603,go,3,1.0,11073
"/tmp/skanda-public-corpus-canterbury/corpora/canterbury/cp.html",24603,cpp,3,0.5,9079
"/tmp/skanda-public-corpus-canterbury/corpora/canterbury/cp.html",24603,go,3,0.5,8479
"/tmp/skanda-public-corpus-canterbury/corpora/canterbury/cp.html",24603,cpp,3,0.05,8263
"/tmp/skanda-public-corpus-canterbury/corpora/canterbury/cp.html",24603,go,3,0.05,8263
"/tmp/skanda-public-corpus-canterbury/corpora/canterbury/cp.html",24603,cpp,4,1.0,10887
"/tmp/skanda-public-corpus-canterbury/corpora/canterbury/cp.html",24603,go,4,1.0,10887
"/tmp/skanda-public-corpus-canterbury/corpora/canterbury/cp.html",24603,cpp,4,0.5,8975
"/tmp/skanda-public-corpus-canterbury/corpora/canterbury/cp.html",24603,go,4,0.5,8378
"/tmp/skanda-public-corpus-canterbury/corpora/canterbury/cp.html",24603,cpp,4,0.05,8167
"/tmp/skanda-public-corpus-canterbury/corpora/canterbury/cp.html",24603,go,4,0.05,8167
"/tmp/skanda-public-corpus-canterbury/corpora/canterbury/cp.html",24603,cpp,5,1.0,10451
"/tmp/skanda-public-corpus-canterbury/corpora/canterbury/cp.html",24603,go,5,1.0,10451
"/tmp/skanda-public-corpus-canterbury/corpora/canterbury/cp.html",24603,cpp,5,0.5,8625
"/tmp/skanda-public-corpus-canterbury/corpora/canterbury/cp.html",24603,go,5,0.5,8625
"/tmp/skanda-public-corpus-canterbury/corpora/canterbury/cp.html",24603,cpp,5,0.05,8013
"/tmp/skanda-public-corpus-canterbury/corpora/canterbury/cp.html",24603,go,5,0.05,8013
"/tmp/skanda-public-corpus-canterbury/corpora/canterbury/cp.html",24603,cpp,6,1.0,10356
"/tmp/skanda-public-corpus-canterbury/corpora/canterbury/cp.html",24603,go,6,1.0,10356
"/tmp/skanda-public-corpus-canterbury/corpora/canterbury/cp.html",24603,cpp,6,0.5,8553
"/tmp/skanda-public-corpus-canterbury/corpora/canterbury/cp.html",24603,go,6,0.5,8553
